Date,Tesla Close Price,Tesla Volume,Nickel Close Price,Nickel Volume,Lithium Close Price,Lithium Volume,NASDAQ Close Price,NASDAQ Volume,Day of the Week,Tesla Price MA10,Tesla Price MA50,Lithium Price MA10,Lithium Price MA50,Nickel Price MA10,Nickel Price MA50,Percentage Change Tesla,Percentage Change NASDAQ,Total Volume Tesla & NASDAQ
2015-09-28,49.686001,24505500,648.1,29520.0,17.98,6100,4543.970215,2387610000,Monday,48.6826005,44.93568010000002,18.969999899999998,20.1616,672.2299926757812,633.7099938964843,-0.03300764859289251,-0.03041284220633733,12258275400
2015-10-05,49.23,18449500,648.1,47200.0,19.360001,20800,4781.259765999999,2005320000,Monday,48.6826005,44.93568010000002,18.969999899999998,20.1616,672.2299926757812,633.7099938964843,-0.005735751504625131,0.015608202667873883,11875985400
2015-10-12,43.116001000000004,19181500,682.8,39600.0,20.24,5700,4838.640136999999,1343820000,Monday,47.30120050000001,44.93568010000002,19.369999900000003,20.1616,672.2299926757812,633.7099938964843,-0.023154628664642574,0.0016913305819854507,11214485400
2015-10-19,45.619999,12539500,673.2,27090.0,20.52,9900,4905.470215,1619920000,Monday,44.9791998,44.93568010000002,20.159999700000007,20.1616,674.7399963378906,633.7099938964843,0.004801528567023539,0.003843148271477581,11490585400
2015-10-26,43.051998,16957000,679.5,23300.0,20.719998999999998,21700,5034.700195,1758690000,Monday,43.43479990000001,44.93568010000002,20.4439999,20.1616,679.1899963378906,633.7099938964843,0.02950875150631882,0.0005644696150790551,11629355400
2015-11-02,42.757999,19639500,668.2,23780.0,20.98,12400,5127.149902,1888180000,Monday,42.297000200000014,44.93568010000002,20.677999900000003,20.1616,676.0399963378907,633.7099938964843,0.03315123311500323,0.014523849023002633,11758845400
2015-11-09,45.066002000000005,19254500,638.4,22660.0,20.4,17100,5095.299805,1850770000,Monday,43.70200000000002,44.93568010000002,20.787999900000003,20.1616,660.9299987792969,633.7099938964843,-0.030254734033396402,-0.010067826439264072,11721435400
2015-11-16,42.862,14627000,615.7,24920.0,20.42,2600,4984.620117,1819190000,Monday,43.98920020000003,44.93568010000002,20.5100001,20.1616,636.5899963378906,633.7099938964843,0.034364592885756995,0.011514126834897276,11689855400
2015-11-23,43.549999,12631000,549.2,48040.0,20.620001000000002,64100,5102.47998,1668280000,Monday,43.29300010000003,44.93568010000002,20.3380003,20.1616,604.5099975585938,633.7099938964843,-0.010272260585251991,-0.0004779589175306631,11538945400
2015-11-30,46.051998,13299000,586.1,23540.0,20.27,15500,5108.669922,2244550000,Monday,44.37399990000002,44.93568010000002,20.444000200000005,20.1616,587.9199951171875,633.7099938964843,-0.005828785584145457,-0.0036762602440311154,12115215400
2015-12-07,46.226002,15721000,587.1,32940.0,19.809998999999998,9400,5101.810059,1952690000,Monday,45.81820000000001,44.83256014000001,20.257000100000006,20.186600000000002,587.9299926757812,633.7099938964843,0.0032555343345777032,-0.007868112884511613,11823355400
2015-12-14,43.716,14135500,592.7,28730.0,18.700001,6000,4952.22998,2216060000,Monday,45.54620020000001,44.36448006000001,19.590000000000007,20.2552,590.0199890136719,633.7099938964843,0.007188300783068424,0.0038025495609483873,12086725400
2015-12-21,46.512001,9766000,585.8,34500.0,19.549999,51200,4968.919922,1673400000,Monday,45.318400100000005,44.30460006000003,19.297000000000004,20.217200019999996,581.8699951171875,625.5579956054687,0.009112253951059746,0.009311212345467723,11544065400
2015-12-28,45.790001000000004,9506500,561.6,18230.0,20.200001,18400,5040.990234000001,1310650000,Monday,45.79520000000001,44.489200080000025,19.682000499999997,20.21720012,576.4700012207031,616.3959948730469,-0.007026001085396971,-0.0014855926529261376,11181315400
2016-01-04,44.681999,34135500,571.1,44300.0,19.870001000000002,10400,4903.089844,2218420000,Monday,46.417799800000004,44.73108004000003,20.0560006,20.19320014,573.5099975585938,608.1339953613282,-0.06916378628315045,-0.020833186966919603,12089085400
2016-01-11,41.57,20457000,552.2,33500.0,18.26,19100,4637.990234000001,2391110000,Monday,44.8924001,44.80144008000004,19.5370003,20.017800139999995,569.0799987792968,596.6899963378906,-0.014928933295522917,-0.0012144914952514352,12261775400
2016-01-25,39.276001,13493500,577.8,22750.0,17.85,5300,4518.490234000001,2028880000,Monday,40.632400000000004,44.18336008000003,18.0349997,19.520800119999993,571.9800048828125,582.5339978027343,-0.03046154186430705,-0.015832517830596027,11899545400
2016-02-01,39.388,26488000,580.6,27660.0,18.049999,18700,4620.370117,1983340000,Monday,39.2358001,43.75116006000003,17.868999500000008,19.282200079999992,573.6499938964844,577.49599609375,0.030020866630707577,0.0013914155395429173,11854005400
2016-02-08,29.598,46565000,563.6,35920.0,17.49,13100,4283.75,2702070000,Monday,36.03300019999999,42.724360040000036,17.881000000000007,19.02280005999999,573.6499938964844,577.49599609375,-0.08985239852398541,-0.018195642245537935,12572735400
2016-02-22,35.548,25300500,599.1,31420.0,18.790001,9800,4570.609863000001,1794020000,Monday,31.527200099999995,40.11132004000004,17.852000000000004,18.628000079999996,562.6699890136719,577.49599609375,0.06699477326240988,0.014692132947828007,11664685400
2016-02-29,38.386002000000005,22495000,579.5,15140.0,18.879998999999998,17900,4557.950195,2065260000,Monday,35.2170005,39.381840140000044,18.452999800000008,18.584000039999992,583.1900024414062,577.49599609375,0.008353498782350144,-0.007084245943636991,11935925400
2016-03-07,41.057999,26647000,627.5,30120.0,20.610001,21200,4708.25,2084390000,Monday,38.053399999999996,38.64540002000005,19.27400020000001,18.61060007999999,596.1300048828125,577.49599609375,0.021140046756864317,-0.0018592289120705763,11955055400
2016-03-14,43.029999,20328500,582.5,31180.0,20.83,19100,4750.279785,1615100000,Monday,40.3181994,38.14400000000005,20.135000300000012,18.61239999999999,598.6799987792969,577.49599609375,0.03686744578313239,0.0003810848374456999,11485765400
2016-03-21,47.664001,26539000,584.1,27830.0,21.73,16900,4808.870117,1609230000,Monday,43.537200000000006,38.20868008000004,20.75200010000001,18.77780001999999,585.2099914550781,577.49599609375,0.02397527283664158,0.0027567097828569143,11479895400
2016-03-28,46.051998,19628500,576.6,11010.0,21.1,18500,4766.790039,1381000000,Monday,45.35379980000001,38.55148000000005,21.20200000000001,19.02219997999999,581.1999938964843,577.49599609375,0.01102083449002933,-0.0014056690059703891,11251665400
2016-04-04,49.397999,67376500,559.2,21580.0,21.440001000000002,114300,4891.799805,1705730000,Monday,46.49039960000001,39.17871994000004,21.46500000000001,19.381600039999988,569.4300048828125,577.49599609375,0.039563889912711314,-0.0046271337336846186,11576395400
2016-04-11,49.984001,45808500,567.6,18880.0,21.68,97200,4833.399902,1545540000,Monday,48.98900010000001,40.41000002000005,21.341000200000007,19.71340007999999,563.1699951171875,576.8819958496093,-0.0005998120526253814,-0.0035644494309680086,11416205400
2016-04-18,50.776001,21357000,606.4,25480.0,22.99,132800,4960.02002,1672260000,Monday,50.813600199999996,41.78147996000006,21.76200020000001,20.14720011999999,582.9599975585937,578.707998046875,-0.0024753251345722704,0.004414506451895672,11542925400
2016-04-25,50.363997999999995,18351500,606.3,27780.0,23.01,51900,4895.790039,1582270000,Monday,50.27599970000001,43.774359920000045,22.88200000000001,20.733000059999984,601.9,584.6599975585938,-0.007605950738916345,-0.002127894746589032,11452935400
2016-05-02,48.360001000000004,19219500,629.1,14350.0,22.809998999999998,53900,4817.589844,1880460000,Monday,49.73359979999999,45.48331990000004,23.141999800000008,21.22020007999999,612.489990234375,589.5439978027343,0.004319675195215256,0.008843308611608869,11751125400
2016-05-09,41.784,23882000,579.1,36480.0,22.51,73700,4750.209961,1625100000,Monday,46.5148003,46.19747992000004,22.76899970000001,21.626800019999987,613.7200012207031,591.6739978027343,-0.02796259247196753,0.0029664970223188813,11495765400
2016-05-16,41.658001,14747000,584.8,22780.0,23.33,50100,4775.459961,1741510000,Monday,42.621800199999996,46.50719992000004,22.960999800000007,21.99399999999998,596.210009765625,590.1279992675782,0.003275420338023638,0.012247499373513993,11612175400
2016-05-23,43.243999,25512500,564.3,29250.0,23.52,94900,4765.779785,1865110000,Monday,42.1673999,46.66019996000003,23.25400010000001,22.289599999999982,580.0100036621094,587.9999987792969,-0.018431110404939055,-0.0007925833731493581,11735775400
2016-06-06,44.136002000000005,11247500,581.0,25920.0,25.040001,269700,4968.709961,1663840000,Monday,44.065800100000004,46.45876000000004,24.17699960000001,22.83619991999998,568.3099914550781,585.667998046875,0.00771729302707902,0.0052989043835982574,11534505400
2016-06-13,43.574001,20965000,596.3,20160.0,24.559998999999998,122000,4848.439941,1888300000,Monday,44.706000200000005,46.37572006000004,24.91000010000001,23.21599993999998,583.3699951171875,588.9199975585938,-0.004204899771582227,-0.009420654776644999,11758965400
2016-06-20,43.939999,17777500,623.7,36090.0,25.08,172400,4837.209961,1779560000,Monday,44.392800300000005,45.61816010000004,24.98500030000001,23.576599939999983,599.6200012207031,592.7779992675781,0.01963143269914913,0.007680730572874772,11650225400
2016-06-27,39.709998999999996,36027000,606.6,33210.0,23.02,235600,4594.439941,2659650000,Monday,41.8026003,44.60108012000004,24.67000020000001,23.828599919999984,610.1099975585937,595.2939978027343,0.02795749345178633,-0.024116508456350827,12530315400
2016-07-11,44.956001,27149000,674.8,42040.0,25.1,72100,4988.640136999999,1718450000,Monday,42.504599999999996,43.275800180000054,24.543999700000004,24.099599879999985,650.6699951171875,603.8239978027344,0.03690382039172957,0.006431695806336624,11589115400
2016-07-18,45.25,17060500,709.7,53750.0,25.700001,97300,5055.779785,1585570000,Monday,44.025600399999995,43.141360180000056,25.1509999,24.38679993999998,680.710009765625,610.9919995117187,0.026542603151424426,0.005207172316693542,11456235400
2016-07-25,46.001999,22453500,705.9,37790.0,24.91,170000,5097.629883,1770620000,Monday,44.83519980000001,43.45184008000005,25.272000200000004,24.58019995999999,700.9400146484375,622.93,0.03482251394300895,-0.0004961163811735281,11641285400
2016-08-01,46.001999,20081500,718.1,28690.0,24.690001000000002,74000,5184.200195,1866590000,Monday,45.59619980000001,43.87772014000007,24.9240003,24.75379997999999,705.4700073242187,635.1419995117187,-0.02035863963541895,0.004275427488309225,11737255400
2016-08-08,45.231998,11318000,721.2,23940.0,25.08,89100,5213.140136999999,1624450000,Monday,45.86400040000001,44.04044020000008,24.8580001,24.871600039999993,710.6100036621094,650.2500012207031,-0.016823957378951482,-0.0015284038331196959,11495115400
2016-08-15,45.118,10171500,685.1,39900.0,24.93,77900,5262.02002,1533170000,Monday,45.41260040000001,44.14868024000008,24.920999800000004,24.935200039999994,676.739990234375,681.30599609375,-8.869287315749208e-05,0.005566691108997768,11403835400
2016-08-22,44.585999,10327500,688.1,23350.0,24.67,49000,5244.600098,1560210000,Monday,44.9826001,44.07508016000009,24.841000100000002,24.86780004,676.739990234375,681.30599609375,-0.00920002222222216,0.0011874310643613661,11430875400
2016-08-29,43.040001000000004,16331500,659.8,9940.0,24.549999,78600,5232.330078,1416640000,Monday,44.43799980000001,44.15380008000009,24.669000099999998,24.872799979999996,676.739990234375,681.30599609375,-0.021773716492256012,0.0025695270669838788,11287305400
2016-09-12,39.66,18576000,672.3,33550.0,24.540001,72200,5211.890136999999,2007610000,Monday,40.635400399999995,44.0267601200001,24.8660001,24.916200039999993,670.0199951171875,681.30599609375,0.019694528212718332,0.01677360281068485,11878275400
2016-09-19,41.268002,11497500,678.7,46050.0,24.459999,91300,5235.029785,1791120000,Monday,39.98580059999999,43.7346802200001,24.6840003,24.878600119999998,670.1099975585937,681.30599609375,0.004576435999199768,-0.001819031745243227,11661785400
2016-09-26,41.798,11972000,694.8,33180.0,24.200001,48800,5257.490234000001,1669520000,Monday,40.74700049999999,43.41004016000011,24.380000100000004,24.77500012,678.4399963378906,681.30599609375,0.007423426974045411,-0.009095748197709863,11540185400
2016-10-03,42.740002000000004,29999500,687.7,49210.0,24.59,29400,5300.870117,1604060000,Monday,41.26480029999999,43.041520280000114,24.500999900000004,24.720600059999995,697.4699890136719,681.30599609375,0.04739503994510619,-0.002095233998493873,11474725400
2016-10-10,40.189999,16581500,699.9,35070.0,24.43,38200,5328.669922,1364150000,Monday,40.97880029999999,42.50160024000011,24.5130002,24.672600099999997,690.3799987792969,681.30599609375,0.02207415752184927,0.006853227396193873,11234815400
